seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	912754	912854	101	+	exon	RP11-54O7.1	1	1	0.574100639098952	1	0.82071338154577	0.998585068916487	1.76348047337908	2.00463719714	NA	NA	-0.241156723760915
chr1	913053	913302	250	+	exon	RP11-54O7.1	0.651362788169621	1	0.280812415040822	1	0.250454929006259	0.998585068916487	1.75277448525345	2.00463719714	NA	NA	-0.251862711886546
chr1	942877	943788	912	+	utr3	SAMD11	0.618696118349836	1	0.616230416135993	1	0.724917386457733	0.998585068916487	-0.263107079322982	-0.950973471489292	NA	NA	0.687866392166309
chr1	943986	944184	199	+	utr3	SAMD11	0.560083764314614	1	0.831871189487348	1	0.820586379684971	0.998585068916487	0.105087668793141	-0.950973471489292	NA	NA	1.05606114028243
chr1	944333	944482	150	+	utr3	SAMD11	0.40505020634964	1	0.655096927512774	1	0.968322400892078	0.998585068916487	0.513748146515842	-0.950973471489292	NA	NA	1.46472161800513
chr1	1020322	1022249	1928	+	utr5	AGRN	0.869742504518654	1	0.294986627797974	1	0.248001408198212	0.998585068916487	1.47790195383145	1.02844140383538	0.318218597576346	0.927706563747259	0.449460549996064
chr1	1044140	1044239	100	+	exon	AGRN	NA	NA	0.625514375838557	1	0.498947885743965	0.998585068916487	1.09893611857187	1.02844140383538	0.318218597576346	0.927706563747259	0.0704947147364878
chr1	1047571	1047671	101	+	exon	AGRN	0.559318413373974	1	0.341308451607436	1	0.415385978617442	0.998585068916487	0.697495812963434	1.02844140383538	0.318218597576346	0.927706563747259	-0.330945590871949
chr1	1048124	1048323	200	+	exon	AGRN	NA	NA	0.915947511003953	1	0.882141939067487	0.998585068916487	1.75849416103525	1.02844140383538	0.318218597576346	0.927706563747259	0.730052757199868
chr1	1050274	1050754	481	+	exon	AGRN	NA	NA	0.56264690781998	1	0.289293349535344	0.998585068916487	0.675003670954004	1.02844140383538	0.318218597576346	0.927706563747259	-0.353437732881379
chr1	1053932	1054501	570	+	exon	AGRN	0.957399870032067	1	0.82702326445019	1	0.987973812004921	0.998585068916487	0.839493438513098	1.02844140383538	0.318218597576346	0.927706563747259	-0.188947965322285
chr1	1055072	1055421	350	+	utr3	AGRN	0.972728543109712	1	0.567120710832826	1	0.5906876102136	0.998585068916487	1.84680681362641	1.02844140383538	0.318218597576346	0.927706563747259	0.818365409791024
chr1	1055520	1055670	151	+	utr3	AGRN	0.0218366371163151	1	0.712300772571731	1	0.54066560161316	0.998585068916487	2.16639831993336	1.02844140383538	0.318218597576346	0.927706563747259	1.13795691609797
chr1	1234545	1234942	398	+	utr3	B3GALT6	0.845047067384372	1	0.620457343910576	1	0.831325704735789	0.998585068916487	1.06242221015942	1.45192771107803	0.158307602226544	0.76437429518553	-0.389505500918601
chr1	1400759	1400908	150	+	exon	RP4-758J18.2	0.426794481563803	1	0.43600171788087	1	0.518282635233944	0.998585068916487	0.353467720123085	0.951978633289825	0.387833344653313	0.957078550362403	-0.59851091316674
chr1	1401007	1401155	149	+	exon	RP4-758J18.2	0.595509978089012	1	0.844046082762642	1	0.966385906771587	0.998585068916487	0.753972721502931	0.951978633289825	0.387833344653313	0.957078550362403	-0.198005911786894
chr1	1437165	1439307	2143	+	utr3	VWA1	NA	NA	0.497752628528676	1	0.884903294529244	0.998585068916487	-0.213743330839875	-0.178735947983839	0.832776324633871	0.999739905709082	-0.0350073828560364
chr1	1440052	1440598	547	+	utr3	VWA1	NA	NA	0.421045220753371	1	0.424243527474114	0.998585068916487	0.771263225260786	-0.178735947983839	0.832776324633871	0.999739905709082	0.949999173244625
chr1	1442187	1442783	597	+	utr3	VWA1	NA	NA	0.29130166626274	1	0.330425776048674	0.998585068916487	1.1781052920957	-0.178735947983839	0.832776324633871	0.999739905709082	1.35684124007954
chr1	1496003	1496102	100	+	utr3	ATAD3B	0.933749874514749	1	0.908107664469884	1	0.749301885416107	0.998585068916487	2.35775016697993	1.1977031379246	NA	NA	1.16004702905533
chr1	1520249	1522765	2517	+	exon	ATAD3A	0.771655476386428	1	0.295745071004085	1	0.141394100698894	0.998585068916487	1.19115148925286	1.73362271110813	NA	NA	-0.542471221855268
