seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	854475	854581	107	+	exon	LINC01128	0.212946379051261	NA	0.198117934499264	1	0.25854779510003	0.996887509924367	0.467610070856838	0.100848743670941	0.57606577648331	0.734672726899742	0.366761327185897
chr1	856642	856843	202	+	exon	LINC01128	0.348404559643305	NA	0.221313474790593	1	0.409121329628183	0.996887509924367	-0.0472185859207462	0.100848743670941	0.57606577648331	0.734672726899742	-0.148067329591687
chr1	919696	919864	169	-	exon	RP11-54O7.3	0.700406865484964	NA	0.571737681062215	1	0.691603131902376	0.996887509924367	-0.25654648299735	-0.281205851280342	0.185098454157051	0.333136916630839	0.0246593682829918
chr1	920481	920755	275	-	exon	RP11-54O7.3	0.0525775118760123	NA	0.059455267275552	1	0.147966751239624	0.996887509924367	0.082457135477157	-0.281205851280342	0.185098454157051	0.333136916630839	0.363662986757499
chr1	923991	924259	269	+	utr5	SAMD11	0.978913308460089	NA	0.880659991518751	1	0.850380175978972	0.996887509924367	1.14207243411952	0.826003339008429	3.31880364741709e-05	0.00017875667082149	0.316069095111095
chr1	924593	924850	258	+	exon	SAMD11	0.405868719081489	NA	0.302294720077906	1	0.255153321399539	0.996887509924367	0.709151208647306	0.826003339008429	3.31880364741709e-05	0.00017875667082149	-0.116852130361123
chr1	942809	942985	177	+	utr3	SAMD11	0.525064969570977	NA	0.573130249965532	1	0.582154984680424	0.996887509924367	0.955687480935873	0.826003339008429	3.31880364741709e-05	0.00017875667082149	0.129684141927443
chr1	974839	975494	656	+	utr3	PLEKHN1	0.993355723376072	0.999983935122862	0.865126972632151	1	0.883897228727539	0.996887509924367	1.5460760498824	1.89551793228671	2.87571699212264e-35	1.4370616979023e-33	-0.349441882404311
chr1	1000411	1000788	378	+	utr5*	ISG15	0.313643486010799	0.999983935122862	0.209279974795169	1	0.220563052115622	0.996887509924367	2.11747803095708	6.54574970946637	0	0	-4.42827167850929
chr1	1055018	1055281	264	+	utr3	AGRN	0.0997966102709662	0.999983935122862	0.152063811763363	1	0.117798836536151	0.996887509924367	2.05183493467872	1.93448168079056	9.78186403450464e-72	1.07216795900849e-69	0.117353253888153
chr1	1055357	1055611	255	+	utr3	AGRN	0.969869553857252	0.999983935122862	0.712910834912075	1	0.738848163187362	0.996887509924367	1.88275172887515	1.93448168079056	9.78186403450464e-72	1.07216795900849e-69	-0.0517299519154113
chr1	1082330	1082909	580	-	utr3	C1orf159	0.103057935647375	0.999983935122862	0.0694758964873975	1	0.102845995481308	0.996887509924367	-0.253877252820663	0.0187648515286914	0.880146188114716	0.936459306339582	-0.272642104349354
chr1	1217010	1217202	193	-	utr3	SDF4	0.853984684366415	0.999983935122862	0.885903202974634	1	0.961247155456278	0.996887509924367	0.176056905195794	0.382609274566033	5.19892105936619e-05	0.000268807388315783	-0.206552369370239
chr1	1232552	1233558	1007	+	utr3	B3GALT6	0.655328750275861	0.999983935122862	0.504419927904737	1	0.493379717688342	0.996887509924367	-0.867636469350086	-0.816162132957876	6.1877282250691e-10	6.63917470292839e-09	-0.0514743363922101
chr1	1233771	1234159	389	+	utr3	B3GALT6	0.355693615421445	0.999983935122862	0.273201240152073	1	0.283787324250449	0.996887509924367	-1.14992265304788	-0.816162132957876	6.1877282250691e-10	6.63917470292839e-09	-0.333760520090006
chr1	1234338	1234936	599	+	utr3	B3GALT6	0.180866565869372	0.999983935122862	0.279456914573399	1	0.274571320858276	0.996887509924367	-1.06003839402159	-0.816162132957876	6.1877282250691e-10	6.63917470292839e-09	-0.243876261063713
