seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	4781434	4781713	279	-	utr3	Mrpl15	0.823836105348908	1	0.84544784987243	1	0.913492932484668	0.998174113355237	-0.169372648899223	0.0875664754171127	0.817931672390643	0.999982858284046	-0.256939124316335
chr1	4781799	4782106	307	-	utr3	Mrpl15	0.532611061907866	1	0.545230293983173	1	0.670805876533768	0.998174113355237	-0.224570929781368	0.0875664754171127	0.817931672390643	0.999982858284046	-0.31213740519848
chr1	4784031	4784143	112	-	exon	Mrpl15	0.623723726172645	1	0.617665619374795	1	0.637100646920042	0.998174113355237	-0.121111889810347	0.0875664754171127	0.817931672390643	0.999982858284046	-0.20867836522746
chr1	4857412	4857550	138	+	intron	Gm37988	0.420175147040867	1	0.394487920239662	1	0.62127673009045	0.998174113355237	0.052885993409555	NA	NA	NA	NA
chr1	4910332	4910551	219	-	utr3	Rgs20	0.89967709636248	1	0.927394810504768	1	0.921897813385641	0.998174113355237	-0.224312867445966	-0.343519254964731	0.175966736780576	0.999982858284046	0.119206387518765
chr1	4983731	4984019	288	-	intron	Rgs20	0.0476079127259031	1	0.0427647558719189	1	0.0540954916991278	0.998174113355237	-1.466120890352	-0.343519254964731	0.175966736780576	0.999982858284046	-1.12260163538727
chr1	6240046	6240359	313	+	exon	Rb1cc1	0.301667689951613	1	0.310137212440957	1	0.310343302325123	0.998174113355237	-0.268846587777922	0.00133377142350819	0.996352787076784	0.999982858284046	-0.27018035920143
chr1	6244105	6244205	100	+	exon	Rb1cc1	0.713542384772673	1	0.721018914417476	1	0.70584391094435	0.998174113355237	-0.518257080745154	0.00133377142350819	0.996352787076784	0.999982858284046	-0.519590852168662
chr1	6248332	6249084	752	+	exon	Rb1cc1	0.704555704864479	1	0.733358558083069	1	0.696668220316452	0.998174113355237	-0.294999354284321	0.00133377142350819	0.996352787076784	0.999982858284046	-0.29633312570783
chr1	6249492	6250120	628	+	exon	Rb1cc1	0.887043655158763	1	0.84347580848792	1	0.843084238232754	0.998174113355237	-0.00052404813094095	0.00133377142350819	0.996352787076784	0.999982858284046	-0.00185781955444914
chr1	6251245	6251622	377	+	exon	Rb1cc1	0.898682343381119	1	0.861245787086839	1	0.881348557173683	0.998174113355237	-0.882185481314147	0.00133377142350819	0.996352787076784	0.999982858284046	-0.883519252737656
chr1	7120269	7120555	286	+	utr5	Pcmtd1	0.858773624810251	1	0.894282830635428	1	0.889835354120508	0.998174113355237	0.00262036563172298	0.0563670024318785	0.856350110556896	0.999982858284046	-0.0537466368001555
chr1	7169507	7169990	483	+	utr3	Pcmtd1	0.989173535957021	1	0.945433301898254	1	0.94048813895835	0.998174113355237	0.0619414104370073	0.0563670024318785	0.856350110556896	0.999982858284046	0.00557440800512875
chr1	9545198	9545380	182	+	utr5*	Rrs1	0.866046032342689	1	0.872741881515522	1	0.764866325544677	0.998174113355237	-0.509999139666007	0.143638857586615	0.665603159556919	0.999982858284046	-0.653637997252622
chr1	9545490	9545667	177	+	utr5	Rrs1	0.270962027315441	1	0.269372048943731	1	0.327501376592003	0.998174113355237	-0.540155871797884	0.143638857586615	0.665603159556919	0.999982858284046	-0.683794729384499
chr1	9545901	9546264	363	+	exon	Rrs1	0.949747517237791	1	0.95405366236344	1	0.991715128772357	0.998174113355237	0.092126274719423	0.143638857586615	0.665603159556919	0.999982858284046	-0.0515125828671923
chr1	9546319	9546877	558	+	utr3	Rrs1	0.857157002637138	1	0.859290466030737	1	0.849017839664937	0.998174113355237	-0.0535127407580286	0.143638857586615	0.665603159556919	0.999982858284046	-0.197151598344644
chr1	9601222	9601599	377	+	utr5	Vxn	0.786716566000095	1	0.817060172367909	1	0.629223544212377	0.998174113355237	-3.13105029591259	-3.07680798978412	NA	NA	-0.0542423061284785
chr1	9624803	9625117	314	+	utr3	Vxn	NA	NA	0.644272255982909	1	0.157166251419741	0.998174113355237	-2.55976408944965	-3.07680798978412	NA	NA	0.517043900334461
chr1	9724386	9725376	990	-	utr3	Vcpip1	0.611924778795866	1	0.737008912550982	1	0.794634478629711	0.998174113355237	0.132444767941573	0.269001525879442	0.226312423882872	0.999982858284046	-0.13655675793787
chr1	9745667	9746277	610	-	exon	Vcpip1	0.381822160738824	1	0.472894004569409	1	0.518155684813639	0.998174113355237	0.0112549648662939	0.269001525879442	0.226312423882872	0.999982858284046	-0.257746561013148
chr1	9746340	9747913	1573	+	exon	1700034P13Rik	0.64623402292411	1	0.73100507162288	1	0.755668284316994	0.998174113355237	0.0241179380281612	1.13244370209044	0.320252971281547	0.999982858284046	-1.10832576406227
chr1	9748108	9748358	250	-	utr5	Vcpip1	0.293330927266736	1	0.30922703561057	1	0.469580906731966	0.998174113355237	0.0911304762405592	0.269001525879442	0.226312423882872	0.999982858284046	-0.177871049638883
chr1	9898819	9898988	169	+	utr3	Sgk3	0.0825457021900269	1	0.109522410460847	1	0.313382207504676	0.998174113355237	0.32451034257611	0.0351264205282113	0.840005251492676	0.999982858284046	0.289383922047899
chr1	10035105	10035226	121	-	utr3	Cops5	0.534159904881492	1	0.580430836911586	1	0.634329168207854	0.998174113355237	-0.0532797848957678	-0.20049805946727	0.232181603717324	0.999982858284046	0.147218274571502
chr1	10037738	10037900	162	-	utr5	Cops5	0.440606591730274	1	0.48659628062473	1	0.558261648159299	0.998174113355237	0.0457038518506426	-0.20049805946727	0.232181603717324	0.999982858284046	0.246201911317912
chr1	10066443	10066757	314	+	exon	Cspp1	0.874707330669671	1	0.880965176018384	1	0.924022877966854	0.998174113355237	-0.15003485469011	-0.136706766093123	0.601446459702429	0.999982858284046	-0.0133280885969868
chr1	12858917	12859421	504	+	utr3	Sulf1	0.396453556675193	1	0.419971697253808	1	0.319036666459455	0.998174113355237	0.243258714550162	0.273272323197456	0.618162773806717	0.999982858284046	-0.030013608647294
chr1	12871673	12872137	464	-	utr3	Slco5a1	0.818771266142879	1	0.788614587366245	1	0.831252414747036	0.998174113355237	-0.409611291278944	-0.92737249690799	0.0302933253918285	0.999982858284046	0.517761205629046
chr1	13166986	13167179	193	-	exon	Ncoa2	0.511451302817174	1	0.540305742967509	1	0.666930423560425	0.998174113355237	-0.117820424325405	0.0282422141192393	0.915788843404398	0.999982858284046	-0.146062638444644
chr1	13174101	13174873	772	-	exon	Ncoa2	0.683004592312846	1	0.657390183431277	1	0.616385468959247	0.998174113355237	0.036547582150278	0.0282422141192393	0.915788843404398	0.999982858284046	0.00830536803103871
chr1	13175005	13175163	158	-	exon	Ncoa2	0.311541381414586	1	0.316257175185465	1	0.550599240146247	0.998174113355237	-0.0709323281379682	0.0282422141192393	0.915788843404398	0.999982858284046	-0.0991745422572074
chr1	14170187	14170959	772	-	utr3	Eya1	0.361323304918314	1	0.426297311995604	1	0.465046942671019	0.998174113355237	0.510599192652101	0.569751943266701	0.013538699116816	0.894337372237272	-0.0591527506146001
chr1	15805719	15805858	139	+	exon	Terf1	0.646829896524028	1	0.661239593038351	1	0.761046231428302	0.998174113355237	0.0706752809630119	0.0689623222582145	0.828239868935613	0.999982858284046	0.00171295870479742
chr1	16105912	16106061	149	+	utr5	Rdh10	0.933920982139316	1	0.933621376128823	1	0.880520762696177	0.998174113355237	-0.372444322595276	-0.222674757567591	0.389190063009611	0.999982858284046	-0.149769565027684
chr1	16344570	16344934	364	-	utr3	Stau2	0.470796006108308	1	0.554913959839585	1	0.709075083886471	0.998174113355237	-0.224648200371637	-0.200521440904158	0.273263235819751	0.999982858284046	-0.0241267594674792
chr1	16645781	16645908	127	-	exon	Eloc	0.683249830914407	1	0.718253967141846	1	0.761662766528923	0.998174113355237	-0.121977532796558	-0.120136704078469	0.566889723166651	0.999982858284046	-0.00184082871808852
chr1	16677292	16677413	121	+	exon	Tmem70	0.71234281432451	1	0.724755537692417	1	0.687946130595982	0.998174113355237	0.232711266450453	0.205261040383485	0.615469814973489	0.999982858284046	0.0274502260669676
chr1	20803144	20803391	247	-	utr3	Mcm3	0.906839343352103	1	0.923902738965417	1	0.721286438864725	0.998174113355237	-0.134117690399095	-0.0752828210389719	0.931613760320205	0.999982858284046	-0.0588348693601228
chr1	20932062	20932162	100	+	utr5	Paqr8	0.602193276921906	1	0.626662514330381	1	0.753261194892008	0.998174113355237	0.130060139904089	0.517202790127054	0.0786582425227615	0.999982858284046	-0.387142650222965
chr1	20934584	20935115	531	+	utr5	Paqr8	0.822735832530358	1	0.837410460750182	1	0.826536775753451	0.998174113355237	0.527823933039395	0.517202790127054	0.0786582425227615	0.999982858284046	0.0106211429123417
chr1	20935395	20935935	540	+	utr3	Paqr8	0.556663082317663	1	0.604830862222292	1	0.70880199739857	0.998174113355237	0.328488860230473	0.517202790127054	0.0786582425227615	0.999982858284046	-0.188713929896581
chr1	20936073	20938454	2381	+	utr3	Paqr8	0.856148360999471	1	0.875088270457213	1	0.952191639901656	0.998174113355237	0.398195195783948	0.517202790127054	0.0786582425227615	0.999982858284046	-0.119007594343106
chr1	21000597	21000944	347	-	utr3	Tram2	0.644318163027704	1	0.665453710052502	1	0.79987478265805	0.998174113355237	-0.404304196621247	0.152188809330892	0.5963037348577	0.999982858284046	-0.55649300595214
chr1	21218692	21218803	111	+	utr5	Tmem14a	0.958349036452986	1	0.94521066892049	1	0.967703048251384	0.998174113355237	0.60268819830718	0.362673504669466	0.15261937896278	0.999982858284046	0.240014693637714
chr1	21399394	21399719	325	-	utr3	Kcnq5	0.585603916329015	1	0.58294214652198	1	0.512185634485976	0.998174113355237	0.928726312273669	0.820293220252791	0.13515391776994	0.999982858284046	0.108433092020878
chr1	21402123	21402402	279	-	utr3	Kcnq5	0.588115428599532	1	0.603798450666612	1	0.538218938261216	0.998174113355237	0.676040751479578	0.820293220252791	0.13515391776994	0.999982858284046	-0.144252468773214
