seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	942675	942815	141	+	utr3	SAMD11	0.804493742237763	NA	0.772635261113521	1	0.823055300837272	0.951729456309599	-2.10276928100904	-1.93670891956637	1.43578439403475e-44	4.12754622950246e-43	-0.166060361442676
chr1	1020132	1020290	159	+	utr5	AGRN	0.299475252257887	0.587440423646077	0.234875296606248	1	0.189044440195635	0.487156879131486	-0.718106387065872	-0.386961635696574	8.82348976715341e-18	8.23492402843842e-17	-0.331144751369298
chr1	1055050	1055276	227	+	utr3	AGRN	0.282539848148154	0.57488657674689	0.237012066252679	1	0.375498806687165	0.681513317574967	-0.720532487088373	-0.386961635696574	8.82348976715341e-18	8.23492402843842e-17	-0.333570851391799
chr1	1082325	1082463	139	-	utr3	C1orf159	0.982975985607304	NA	0.999002252720358	1	0.975973185674975	0.988678292313681	-0.0665306758779279	0.0186224332586492	0.845649481196389	0.905731149487429	-0.0851531091365771
chr1	1082536	1082648	113	-	utr3	C1orf159	0.376776604934689	NA	0.262493031746284	1	0.300123742574159	0.612611895014401	0.0825628563171116	0.0186224332586492	0.845649481196389	0.905731149487429	0.0639404230584624
chr1	1082723	1082862	140	-	utr3	C1orf159	0.143042741214876	NA	0.0604004977943462	1	0.0826251365163472	0.313538417763573	0.336161041721869	0.0186224332586492	0.845649481196389	0.905731149487429	0.31753860846322
chr1	1217189	1217505	317	-	utr3	SDF4	0.714533034865365	0.886451966729212	0.63205776092679	1	0.370568325760833	0.676653257449303	-0.0820777985883027	0.079966130924283	0.0980905092443634	0.180626520188321	-0.162043929512586
chr1	1273668	1273785	118	-	utr5	UBE2J2	0.334212370372965	NA	0.311845717610542	1	0.168764479512938	0.460449667067374	-0.195551526764676	0.0351120432536741	0.644184624414911	0.763735504215693	-0.23066357001835
chr1	1294494	1294609	116	-	exon	ACAP3	0.586491727563851	NA	0.484165242797583	1	0.580336937956721	0.826032674017474	-1.94830178604991	-1.50935018681713	1.01708880731586e-48	3.37976970205243e-47	-0.43895159923278
chr1	1327842	1327998	157	+	utr3	CPTP	0.655348737988847	0.852963765203278	0.571234744726486	1	0.632617623034431	0.86092603604799	0.288548471120752	0.3518004741375	6.42409567732488e-05	0.000223788808553619	-0.0632520030167479
chr1	1328355	1328754	400	+	utr3	CPTP	0.549069046592784	0.787646683663156	0.468401026667555	1	0.53222931314041	0.792568725910525	0.202919837497724	0.3518004741375	6.42409567732488e-05	0.000223788808553619	-0.148880636639775
chr1	1336283	1336436	154	-	utr3	DVL1	0.0318506238272962	0.177333978319249	0.00937806974539921	1	0.0125740568901107	0.102773669071211	-0.0128454875660302	-0.233901852366156	0.000517803179653443	0.00159006930947361	0.221056364800126
chr1	1348881	1349057	177	-	exon	DVL1	0.00452105021789902	0.0554761023098313	0.000106189130344474	0.987665101333949	0.00120402287737105	0.0212740218700193	0.131924242506192	-0.233901852366156	0.000517803179653443	0.00159006930947361	0.365826094872348
chr1	1355560	1355678	119	-	exon	MXRA8	0.610876361828152	0.826497424250558	0.482929040585035	1	0.173557615319369	0.466792961307709	-0.784989218487075	-0.996750308121371	9.35984022640049e-52	3.41806986583898e-50	0.211761089634296
chr1	1386883	1387372	490	-	utr3	CCNL2	0.801328230591516	0.925132405315178	0.738842895008305	1	0.773422624611118	0.932314302135837	-0.0873630060446509	0.26039848126454	0.000662944918644823	0.00200504065876771	-0.347761487309191
chr1	1400739	1400910	172	+	exon	RP4-758J18.2	0.998433381292538	NA	0.983199971625169	1	0.977968682935887	0.988678292313681	-0.00169039180499069	0.0638095969415421	0.552713704700054	0.689268142310186	-0.0654999887465328
chr1	1400992	1401119	128	+	exon	RP4-758J18.2	0.187282698045392	NA	0.107145605037943	1	0.13263455783362	0.406791119941529	-0.156230059344034	0.0638095969415421	0.552713704700054	0.689268142310186	-0.220039656285577
chr1	1401195	1401427	233	+	exon	RP4-758J18.2	0.826244734788052	0.934551508756708	0.789310207521694	1	0.835284750487936	0.956145888018344	-0.081461170421479	0.0638095969415421	0.552713704700054	0.689268142310186	-0.145270767363021
chr1	1665091	1665878	788	-	utr3	SLC35E2B	0.731948272085824	0.89397271786773	0.635614761907036	1	0.681002414143097	0.887999802143284	-0.802545353318784	-0.458931216824137	3.61097449847124e-05	0.00012957056970349	-0.343614136494647
chr1	1890886	1891001	116	-	utr5	GNB1	0.229778209561496	NA	0.0884496119277677	1	0.00293153577134791	0.0387671478482976	-1.42459651014251	0.0997207459694237	0.0134101954831265	0.0317051030820824	-1.52431725611193
chr1	2185107	2185249	143	+	utr3	PRKCZ	0.0448607120224759	0.216336172062893	0.00593559815256289	1	0.0227959167829599	0.149335822879172	0.270876725754421	0.0968292788162451	0.355700511805867	0.503544493569148	0.174047446938176
chr1	2190656	2190799	144	-	exon	FAAP20	0.709997635601821	NA	0.605119710999669	1	0.644480110557284	0.867738927260353	1.62489323880248	0.128290455181646	0.0533508293712499	0.106818315074944	1.49660278362084
chr1	2192673	2192791	119	-	utr3	FAAP20	0.579309172970393	NA	0.441812538959345	1	0.483704915238291	0.761534109121414	1.52635612308314	0.128290455181646	0.0533508293712499	0.106818315074944	1.39806566790149
