seqnames	start	end	width	strand	annot	main.gene	deseq2.p	deseq2.padj	edger.p	edger.padj	qnb.p	qnb.padj	metdiff.p	metdiff.padj	peak.l2fc	gene.l2fc	gene.p	gene.padj	diff.l2fc
chr1	942604	942809	206	+	utr3	SAMD11	0.905068237055323	NA	0.885275359845304	1	0.942478126667448	0.992245776064376	0.293391750200171	0.368752095395501	-2.53742457028104	-1.93670891956637	1.43578439403475e-44	4.12754622950246e-43	-0.600715650714677
chr1	1020094	1020491	398	+	utr5	AGRN	0.607784870848991	NA	0.570147827368025	1	0.553836740227545	0.974721073684358	0.0163909400087277	0.104501119910446	-0.637521844945321	-0.386961635696574	8.82348976715341e-18	8.23492402843842e-17	-0.250560209248747
chr1	1055016	1055383	368	+	utr3	AGRN	0.537376220293579	0.999066367022312	0.502301199418626	1	0.459458387971941	0.949914077775525	0.0996565955433697	0.186093376600916	-0.551308945594664	-0.386961635696574	8.82348976715341e-18	8.23492402843842e-17	-0.164347309898091
chr1	1055498	1055713	216	+	utr3	AGRN	0.722213334724763	0.999066367022312	0.732259402822949	1	0.740880735511539	0.992245776064376	0.0327516317534841	0.117562036268908	-0.51154657453617	-0.386961635696574	8.82348976715341e-18	8.23492402843842e-17	-0.124584938839596
chr1	1082288	1082888	601	-	utr3	C1orf159	0.446861467095961	0.999066367022312	0.358517286779008	1	0.407716228761707	0.946392067913908	0.277112956563561	0.354376168292535	0.0117682316087094	0.0186224332586492	0.845649481196389	0.905731149487429	-0.00685420164993977
chr1	1217063	1217531	469	-	utr3	SDF4	0.986528340806091	0.999066367022312	0.95115805258589	1	0.908767312202657	0.992245776064376	0.109428404433698	0.195715029958578	-0.163168317343096	0.079966130924283	0.0980905092443634	0.180626520188321	-0.243134448267379
chr1	1255016	1255305	290	-	utr3	UBE2J2	0.891146496643457	0.999066367022312	0.850722953006376	1	0.886019289761847	0.992245776064376	0.00669390182755958	0.0981613216592358	-0.0817962960096704	0.0351120432536741	0.644184624414911	0.763735504215693	-0.116908339263345
chr1	1294427	1294681	255	-	exon	ACAP3	0.918354420772616	NA	0.926478471276352	1	0.961960784182203	0.992245776064376	0.316529105771979	0.389985241738459	-1.64869577175599	-1.50935018681713	1.01708880731586e-48	3.37976970205243e-47	-0.139345584938853
chr1	1327745	1328020	276	+	utr3	CPTP	0.941605315799871	NA	0.932537680943855	1	0.921399755379955	0.992245776064376	0.0236125700860709	0.110030582324292	0.187236617134238	0.3518004741375	6.42409567732488e-05	0.000223788808553619	-0.164563857003262
chr1	1328197	1328795	599	+	utr3	CPTP	0.176046005618995	0.98055313229903	0.111879421061173	1	0.142223104613665	0.804771255869799	0.00123420642462679	0.09675577003901	0.11691786241474	0.3518004741375	6.42409567732488e-05	0.000223788808553619	-0.23488261172276
chr1	1336084	1336417	334	-	utr3	DVL1	0.155309562938667	0.971516298493886	0.0899220776675436	1	0.106408665655193	0.779558472159048	0.255998109211179	0.334711588422321	-0.280903173581999	-0.233901852366156	0.000517803179653443	0.00159006930947361	-0.0470013212158431
chr1	1386870	1387404	535	-	utr3	CCNL2	0.978960730156504	0.999066367022312	0.964247882865501	1	0.988173831722771	0.992245776064376	0.0843088370764568	0.170806359079261	-0.0436879138786	0.26039848126454	0.000662944918644823	0.00200504065876771	-0.30408639514314
chr1	1400673	1401446	774	+	exon	RP4-758J18.2	0.636410040154344	0.999066367022312	0.58639720355287	1	0.605162897790879	0.982680660961401	0.166208965459086	0.250218214734475	-0.0931844410645142	0.0638095969415421	0.552713704700054	0.689268142310186	-0.156994038006056
chr1	1665057	1665865	809	-	utr3	SLC35E2B	0.183049059765601	0.980733253424534	0.107254096602885	1	0.127552415942531	0.800593417686558	0.538773677724009	0.598041185010432	-0.532623595547297	-0.458931216824137	3.61097449847124e-05	0.00012957056970349	-0.0736923787231598
chr1	1890739	1891019	281	-	utr5	GNB1	0.409081084467105	NA	0.331466695065377	1	0.268601859233258	0.89031338327579	0.377921929592905	0.448177386808633	0.0475098948341429	0.0997207459694237	0.0134101954831265	0.0317051030820824	-0.0522108511352809
chr1	2184998	2185307	310	-	utr3	FAAP20	0.368220023658703	NA	0.247166531628964	1	0.31283872277179	0.911480348665062	0.233187042563637	0.313166842953719	-0.0455046939198242	0.128290455181646	0.0533508293712499	0.106818315074944	-0.17379514910147
chr1	2190649	2190859	211	-	exon	FAAP20	0.766816562271166	NA	0.697909238449813	1	0.732482348106376	0.992245776064376	0.711522326736671	0.75389094746902	1.69466839927924	0.128290455181646	0.0533508293712499	0.106818315074944	1.5663779440976
chr1	2192050	2192367	318	-	utr3	FAAP20	0.347185820150603	NA	0.257967527365685	1	0.30702141907307	0.909532862034748	0.970248523560482	0.979165525804314	2.12486474189551	0.128290455181646	0.0533508293712499	0.106818315074944	1.99657428671386
chr1	2192573	2192824	252	-	utr3	FAAP20	0.510181205824935	NA	0.419031299520669	1	0.443430893771795	0.946580216173898	0.79785946476508	0.828482356195362	1.62030137869754	0.128290455181646	0.0533508293712499	0.106818315074944	1.4920109235159
chr1	2306943	2307557	615	+	utr3	SKI	0.235631263059083	NA	0.147308253398101	1	0.195267518785262	0.850633682867973	0.351766351118557	0.423310127929454	0.583437267604607	0.636926821490501	2.80335256324064e-19	2.84746447908785e-18	-0.053489553885894
chr1	2307732	2308052	321	+	utr3	SKI	0.52182614396657	NA	0.411276364835059	1	0.433858565815283	0.946580216173898	0.664143291531328	0.712829949383992	0.423947779529574	0.636926821490501	2.80335256324064e-19	2.84746447908785e-18	-0.212979041960926
chr1	2308135	2308443	309	+	utr3	SKI	0.534605353122445	NA	0.414638378200374	1	0.436227310030538	0.946580216173898	0.326925588057941	0.399795834593621	0.607315083415787	0.636926821490501	2.80335256324064e-19	2.84746447908785e-18	-0.029611738074714
chr1	2403394	2403606	213	+	utr3	RER1	0.0241040567603402	0.718007051973493	0.0088031777393083	1	0.00636695083281769	0.349036258279779	0.376207859316113	0.446462823508172	0.352743220871948	0.236166776120272	3.03648608979616e-05	0.000110187943047161	0.116576444751676
chr1	3629693	3629994	302	+	utr3	TPRG1L	0.810830515772955	NA	0.796929489923018	1	0.822731350133718	0.992245776064376	0.164047793132321	0.247850066465666	0.401336528310271	0.573557221640245	2.00508239495636e-12	1.35738368155822e-11	-0.172220693329974
chr1	3786976	3787299	324	-	exon	LRRC47	0.818176284879323	0.999066367022312	0.767230398239886	1	0.807715735124552	0.992245776064376	0.215829592121265	0.298168282029507	0.744441507013457	0.8667316241113	1.00924891670657e-28	1.6502421274958e-27	-0.122290117097844
chr1	3890634	3890879	246	-	exon	C1orf174	0.32023146729746	0.999066367022312	0.235176620599107	1	0.2522101396305	0.874046070758934	0.216434478708253	0.298854992543188	0.242068136384149	0.327373995360677	1.50678516648079e-05	5.65456127366492e-05	-0.0853058589765285
chr1	6098622	6098847	226	+	utr3	KCNAB2	0.670102816750002	NA	0.587586731202246	1	0.635682331699366	0.990520338231599	0.633141470632067	0.686661926101619	-1.51576135465791	-1.49725240984622	2.2332599197994e-28	3.60868529393467e-27	-0.0185089448116915
chr1	6222899	6223170	272	-	utr3	ICMT	0.221625096431976	NA	0.132213422361174	1	0.179259246636104	0.842535976830379	0.0370554244854895	0.122062711859967	-0.334820346981604	0.0325018508811458	0.5285905152934	0.668525849682766	-0.36732219786275
chr1	6223559	6223952	394	-	utr3	ICMT	0.976594149801561	0.999066367022312	0.995408339520765	1	0.982415225756714	0.992245776064376	0.00660255092053985	0.0981613216592358	-0.0500045052796427	0.0325018508811458	0.5285905152934	0.668525849682766	-0.0825063561607885
chr1	6224612	6225200	589	-	utr3	ICMT	0.609510734002069	0.999066367022312	0.550262528474425	1	0.6165772399728	0.986479079971894	0.117593979791873	0.20453367463412	-0.0592956347222348	0.0325018508811458	0.5285905152934	0.668525849682766	-0.0917974856033807
chr1	6248969	6249172	204	-	utr3	GPR153	0.800560357918747	NA	0.736288088778494	1	0.772883306806127	0.992245776064376	0.464260875809612	0.527879535587336	-1.5012805692167	-1.38049903478629	6.73647647747502e-33	1.31345353274933e-31	-0.12078153443041
chr1	6524459	6524687	229	-	utr3	NOL9	0.832333473836786	NA	0.803460865351329	1	0.840013194866845	0.992245776064376	0.135174625249596	0.221786184737142	0.508138941240513	0.83751421756088	2.73780177298967e-30	4.81070882968185e-29	-0.329375276320367
chr1	6580801	6581051	251	+	exon	ZBTB48	0.831130158183912	NA	0.796539473411982	1	0.855090780228146	0.992245776064376	0.386032628536026	0.455098053891196	0.232008245946219	0.431466700473089	0.000953618066964573	0.00281608928207897	-0.19945845452687
chr1	6592706	6592999	294	-	utr3	KLHL21	0.0800773981474852	NA	0.0365438055510008	1	0.0421122362618398	0.636552488700532	0.00364067493681874	0.09675577003901	1.00701016304562	1.22269346038514	6.83568289442901e-75	4.55521801075387e-73	-0.215683297339513
chr1	6593205	6593626	422	-	utr3	KLHL21	0.304954726713853	0.999066367022312	0.219834056535073	1	0.25342196788846	0.874046070758934	0.448685947768446	0.512927083228018	1.16739473253893	1.22269346038514	6.83568289442901e-75	4.55521801075387e-73	-0.05529872784621
chr1	6599067	6599477	411	-	utr5	KLHL21	0.722806182751969	0.999066367022312	0.669824459579891	1	0.634756590132639	0.990520338231599	0.118515781003476	0.205278899733927	0.970903162046162	1.22269346038514	6.83568289442901e-75	4.55521801075387e-73	-0.251790298338974
chr1	6619986	6620220	235	+	exon	PHF13	0.965216752509755	NA	0.988876225182345	1	0.981169040033698	0.992245776064376	0.0940179036108567	0.181016655744174	-0.492009477265035	-0.290232187651056	7.78843151238557e-05	0.000268816686138082	-0.201777289613978
chr1	6621529	6621963	435	+	utr3	PHF13	0.497931444711599	0.999066367022312	0.441448391447111	1	0.437282907091216	0.946580216173898	0.0137614179060334	0.102010350497397	-0.513354145792197	-0.290232187651056	7.78843151238557e-05	0.000268816686138082	-0.22312195814114
chr1	6632811	6633311	501	+	utr3	THAP3	0.748568060666211	0.999066367022312	0.673377592239399	1	0.707101439305115	0.992245776064376	0.0969751828915661	0.184018726976194	-0.163235341084229	-0.0129966224030868	0.892709133540679	0.937537096796642	-0.150238718681142
chr1	7771911	7772159	249	+	intron	VAMP3	0.759874214656452	NA	0.709648254155421	1	0.750688782879572	0.992245776064376	0.113837635745222	0.200761838948883	0.103844550608357	1.06753290453284	1.03218756408195e-83	8.31230395661177e-82	-0.963688353924485
chr1	7772207	7772589	383	+	intron	VAMP3	0.14589740058124	NA	0.0733577577158471	1	0.161633000773712	0.818744810768228	0.0382313022221721	0.122836976632082	0.0101800975633758	1.06753290453284	1.03218756408195e-83	8.31230395661177e-82	-1.05735280696947
chr1	7827254	7827612	359	-	exon	RP3-467L1.4	0.550213412762457	0.999066367022312	0.483028741675655	1	0.370869544521951	0.94035012018728	0.0971647780239772	0.184128876226979	-2.02380787706102	-1.76040764671731	0.141688482124723	0.244825576151071	-0.263400230343715
chr1	8013150	8013711	562	-	utr3	ERRFI1	0.424737847576996	0.999066367022312	0.397592360185237	1	0.307112012203913	0.909532862034748	0.0361550017471739	0.120830855111274	2.13874993220973	2.30702868657983	9.82532143596261e-245	6.94032633889439e-242	-0.168278754370094
chr1	8013899	8014259	361	-	utr3	ERRFI1	0.870681082561564	0.999066367022312	0.840761739640608	1	0.85308461449281	0.992245776064376	0.0317338272653395	0.116669861245834	2.05145454349406	2.30702868657983	9.82532143596261e-245	6.94032633889439e-242	-0.255574143085764
chr1	8358214	8358933	720	-	exon	RERE	0.750163515836677	0.999066367022312	0.689636544746574	1	0.724669155788734	0.992245776064376	0.0202266927147436	0.107373270649835	0.0767810624109281	0.154959689891867	0.0156183376360039	0.0363829418048548	-0.0781786274809386
chr1	8359649	8359963	315	-	exon	RERE	0.0959106943536507	NA	0.0366589041197511	1	0.0626622441806385	0.688080603850851	0.893389063222816	0.914077299956806	0.0838746343749823	0.154959689891867	0.0156183376360039	0.0363829418048548	-0.0710850555168844
chr1	8360518	8360748	231	-	exon	RERE	0.45102529195397	NA	0.360757787054914	1	0.359935937230683	0.933533047343352	0.186412455241304	0.269808451887346	0.112486340974029	0.154959689891867	0.0156183376360039	0.0363829418048548	-0.0424733489178375
chr1	8361143	8361473	331	-	exon	RERE	0.639935364022639	0.999066367022312	0.547821682117845	1	0.588014759587148	0.976923342521185	0.0918983181866055	0.178652627414575	0.032642551462286	0.154959689891867	0.0156183376360039	0.0363829418048548	-0.122317138429581
chr1	9355747	9356664	918	+	utr5	SPSB1	0.897448343267918	0.999066367022312	0.903625759296907	1	0.916577550450923	0.992245776064376	0.0289950984353354	0.114394057785181	0.60265726949642	0.730631130204737	5.28785238446903e-21	5.90210268628568e-20	-0.127973860708317
chr1	9367367	9367863	497	+	utr3	SPSB1	0.814187142702278	0.999066367022312	0.789889859790733	1	0.743644342081074	0.992245776064376	0.0818767516819037	0.168794507125559	0.532090446525602	0.730631130204737	5.28785238446903e-21	5.90210268628568e-20	-0.198540683679135
chr1	9726931	9727166	236	+	utr3	PIK3CD	0.138025069818236	NA	0.0676154106329311	1	0.0791150281887088	0.730478235567483	0.935231293403042	0.950362813153755	0.970249113552832	0.922343849051114	7.25436078813646e-49	2.43021086402572e-47	0.0479052645017177
chr1	9727265	9727494	230	+	utr3	PIK3CD	0.640394417549475	NA	0.566442269944339	1	0.581507084072226	0.976005010730366	0.0268201989911965	0.112686441450916	0.692281667193338	0.922343849051114	7.25436078813646e-49	2.43021086402572e-47	-0.230062181857776
chr1	9930044	9930269	226	-	utr3	LZIC	0.476943501812475	NA	0.373487840420212	1	0.402607766457114	0.946392067913908	0.456558894405574	0.520318263816608	0.551668664335798	0.155860259608407	0.0829480742029093	0.15636486759577	0.395808404727391
chr1	10033215	10033501	287	+	utr5	UBE4B	0.0249218331126872	0.725576215837515	0.0065181177516459	1	0.00942651137862482	0.383686430894355	0.782072938483335	0.814435050321494	-0.416187711066747	-0.712512719665761	2.29137119523551e-27	3.51206261995086e-26	0.296325008599014
chr1	10304273	10304675	403	+	utr3	KIF1B	0.936539122264541	NA	0.916313536239089	1	0.876060417068849	0.992245776064376	0.217850195872457	0.300016121833205	0.364594912235102	0.0684951006028733	0.288707608465417	0.430067558554988	0.296099811632229
chr1	10461222	10461671	450	-	utr3	DFFA	0.876406147467589	0.999066367022312	0.871788949118681	1	0.849852415833335	0.992245776064376	0.0351165226169523	0.120276381133068	0.397935458737451	0.549331108094452	3.67310352037936e-15	2.95029689195383e-14	-0.151395649357001
chr1	10629660	10630072	413	+	utr3	PEX14	0.837760364640984	0.999066367022312	0.791697103316684	1	0.826754761923808	0.992245776064376	0.0105932703115743	0.099090099775226	-0.119776084967085	0.0287687993913813	0.722530760644569	0.821179974965093	-0.148544884358467
chr1	11023323	11023727	405	+	utr3	RP4-635E18.9	0.917840819799673	0.999066367022312	0.884808860750896	1	0.823031456801363	0.992245776064376	0.119028468244507	0.205737401014291	0.0577615564635658	NA	NA	NA	NA
chr1	11107013	11107286	274	-	utr3	MTOR	0.725197062091767	NA	0.662136064438205	1	0.705749460805924	0.992245776064376	0.0859940138531541	0.172375648140179	0.189882454858287	0.303586382555699	8.01419132367777e-08	3.78264322442317e-07	-0.113703927697412
chr1	11285716	11286131	416	+	exon	UBIAD1	0.540557051498612	0.999066367022312	0.478755080646613	1	0.475372486092384	0.953317765530207	0.0563291628844483	0.143758386473125	0.666477429114167	0.92153183104549	8.28259506193028e-32	1.53271405476125e-30	-0.255054401931323
chr1	11790498	11790745	248	-	utr3	MTHFR	0.53397594947552	NA	0.42877474000292	1	0.512246278892175	0.960147001707423	0.049859083552334	0.135627605422688	0.00497035336372824	0.431383812651537	0.00110923290188638	0.00323925880384324	-0.426413459287808
chr1	11925743	11926001	259	-	exon	KIAA2013	0.130861795524495	NA	0.0737692430275407	1	0.0377913884564935	0.603772515999547	0.778126296994714	0.811376771353098	0.262034704990138	0.41229046491242	2.66940443882106e-10	1.55393656559861e-09	-0.150255759922282
chr1	11926094	11926319	226	-	utr5	KIAA2013	0.69274707164194	NA	0.614411164636737	1	0.778577879151653	0.992245776064376	0.544160604162654	0.60276624110407	-0.0264407036059857	0.41229046491242	2.66940443882106e-10	1.55393656559861e-09	-0.438731168518406
chr1	11975074	11975454	381	+	utr3	PLOD1	0.454076507685287	0.999066367022312	0.457231575982045	1	0.461027001186354	0.949914077775525	0.0373007973724233	0.122062711859967	-0.45834161022616	-0.268635359435771	3.54278555078097e-08	1.73407814634643e-07	-0.189706250790389
chr1	12011611	12011963	353	+	utr3	MFN2	0.685869516958136	0.999066367022312	0.622174239827487	1	0.644588021470243	0.990520338231599	0.0225339578350076	0.109253170726913	-0.0787793848682416	0.0731764898725486	0.0898383249263039	0.167608599514423	-0.15195587474079
